"sold";"createdAt";"updatedAt";"UserId";"SystemId"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28befeb8-b69b-11e5-a3ef-ca8d614123eb";"28e311b8-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28befff8-b69b-11e5-a3ef-ca8d614123eb";"28e2d5a4-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0138-b69b-11e5-a3ef-ca8d614123eb";"28e04212-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0390-b69b-11e5-a3ef-ca8d614123eb";"28e2d842-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0426-b69b-11e5-a3ef-ca8d614123eb";"28e36776-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf05e8-b69b-11e5-a3ef-ca8d614123eb";"28e074f8-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0688-b69b-11e5-a3ef-ca8d614123eb";"28e1afd0-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf07b4-b69b-11e5-a3ef-ca8d614123eb";"28e024bc-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf084a-b69b-11e5-a3ef-ca8d614123eb";"28e06bd4-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf08e0-b69b-11e5-a3ef-ca8d614123eb";"28e34d5e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0976-b69b-11e5-a3ef-ca8d614123eb";"28e2c776-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0b06-b69b-11e5-a3ef-ca8d614123eb";"28e04c6c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0b6a-b69b-11e5-a3ef-ca8d614123eb";"28e07872-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0d5e-b69b-11e5-a3ef-ca8d614123eb";"28e2dba8-b69b-11e5-a3ef-ca8d614123eb"
0;"2017-03-07 06:31:39";"2017-03-07 06:31:39";"28bf0db8-b69b-11e5-a3ef-ca8d614123eb";"e42b7d22-6489-4ea5-80f4-1129314a1d4b"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0e1c-b69b-11e5-a3ef-ca8d614123eb";"28df1284-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0ee4-b69b-11e5-a3ef-ca8d614123eb";"28e36b2c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf0fc0-b69b-11e5-a3ef-ca8d614123eb";"28e35c04-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf1088-b69b-11e5-a3ef-ca8d614123eb";"28e36532-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf10ec-b69b-11e5-a3ef-ca8d614123eb";"28e364ce-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf1358-b69b-11e5-a3ef-ca8d614123eb";"28e2c2e4-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf15a6-b69b-11e5-a3ef-ca8d614123eb";"28e2c5fa-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf17f4-b69b-11e5-a3ef-ca8d614123eb";"28e2cc08-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf1858-b69b-11e5-a3ef-ca8d614123eb";"28e2c104-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf1a42-b69b-11e5-a3ef-ca8d614123eb";"28e1964e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf1aa6-b69b-11e5-a3ef-ca8d614123eb";"28e32360-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf1c9a-b69b-11e5-a3ef-ca8d614123eb";"28e33fd0-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28bf1e20-b69b-11e5-a3ef-ca8d614123eb";"28e03362-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c00326-b69b-11e5-a3ef-ca8d614123eb";"28e18a0a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c00966-b69b-11e5-a3ef-ca8d614123eb";"28e1a7d8-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c00dd0-b69b-11e5-a3ef-ca8d614123eb";"28e2e756-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c011e0-b69b-11e5-a3ef-ca8d614123eb";"28e35f38-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c01938-b69b-11e5-a3ef-ca8d614123eb";"28e34458-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c01d34-b69b-11e5-a3ef-ca8d614123eb";"28e0428a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c01dac-b69b-11e5-a3ef-ca8d614123eb";"28e33e54-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c01e1a-b69b-11e5-a3ef-ca8d614123eb";"28e3254a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c01e88-b69b-11e5-a3ef-ca8d614123eb";"28e2f764-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c01e88-b69b-11e5-a3ef-ca8d614123eb";"28e3223e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c01f5a-b69b-11e5-a3ef-ca8d614123eb";"28e06cf6-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c01fd2-b69b-11e5-a3ef-ca8d614123eb";"28df2378-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c0216c-b69b-11e5-a3ef-ca8d614123eb";"28e1b660-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c022b6-b69b-11e5-a3ef-ca8d614123eb";"28e2d72a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02752-b69b-11e5-a3ef-ca8d614123eb";"28e2d4dc-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c029e6-b69b-11e5-a3ef-ca8d614123eb";"28e32856-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02aa4-b69b-11e5-a3ef-ca8d614123eb";"28df1c52-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02b4e-b69b-11e5-a3ef-ca8d614123eb";"28df1888-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02bee-b69b-11e5-a3ef-ca8d614123eb";"28e057de-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02d42-b69b-11e5-a3ef-ca8d614123eb";"28e04384-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02dec-b69b-11e5-a3ef-ca8d614123eb";"28e30d3a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02e5a-b69b-11e5-a3ef-ca8d614123eb";"28df1284-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02ec8-b69b-11e5-a3ef-ca8d614123eb";"28e2ca14-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c02f36-b69b-11e5-a3ef-ca8d614123eb";"28e1acce-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03008-b69b-11e5-a3ef-ca8d614123eb";"28e06580-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03076-b69b-11e5-a3ef-ca8d614123eb";"28e2d964-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03152-b69b-11e5-a3ef-ca8d614123eb";"28e0743a-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c0322e-b69b-11e5-a3ef-ca8d614123eb";"28e05f4a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03378-b69b-11e5-a3ef-ca8d614123eb";"28e1b034-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c033e6-b69b-11e5-a3ef-ca8d614123eb";"28e1a490-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c036a2-b69b-11e5-a3ef-ca8d614123eb";"28e2ca78-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03710-b69b-11e5-a3ef-ca8d614123eb";"28e05e28-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03774-b69b-11e5-a3ef-ca8d614123eb";"28e039c0-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03b66-b69b-11e5-a3ef-ca8d614123eb";"28e2ab9c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03bca-b69b-11e5-a3ef-ca8d614123eb";"28e2ea08-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03e40-b69b-11e5-a3ef-ca8d614123eb";"28e1b5a2-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03eae-b69b-11e5-a3ef-ca8d614123eb";"28e1bce6-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c03f12-b69b-11e5-a3ef-ca8d614123eb";"28e36294-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c04138-b69b-11e5-a3ef-ca8d614123eb";"28e328b0-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c04372-b69b-11e5-a3ef-ca8d614123eb";"28e05dc4-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c04570-b69b-11e5-a3ef-ca8d614123eb";"28e35c5e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c04610-b69b-11e5-a3ef-ca8d614123eb";"28e2eac6-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c04a48-b69b-11e5-a3ef-ca8d614123eb";"28e06f58-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c04dd6-b69b-11e5-a3ef-ca8d614123eb";"28e36898-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c13b06-b69b-11e5-a3ef-ca8d614123eb";"28e34098-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c140ec-b69b-11e5-a3ef-ca8d614123eb";"28e1bd40-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c14312-b69b-11e5-a3ef-ca8d614123eb";"28df0c3a-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c147cc-b69b-11e5-a3ef-ca8d614123eb";"28e3623a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c14e7a-b69b-11e5-a3ef-ca8d614123eb";"28e04816-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c1500a-b69b-11e5-a3ef-ca8d614123eb";"28e33eb8-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c15118-b69b-11e5-a3ef-ca8d614123eb";"28e3241e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c15730-b69b-11e5-a3ef-ca8d614123eb";"28df1a0e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c15816-b69b-11e5-a3ef-ca8d614123eb";"28e2b45c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c15aaa-b69b-11e5-a3ef-ca8d614123eb";"28e3322e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c15b86-b69b-11e5-a3ef-ca8d614123eb";"28df2990-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c15d2a-b69b-11e5-a3ef-ca8d614123eb";"28e32aae-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c160ae-b69b-11e5-a3ef-ca8d614123eb";"28e33490-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c16428-b69b-11e5-a3ef-ca8d614123eb";"28e06256-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c164be-b69b-11e5-a3ef-ca8d614123eb";"28e36e56-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c1654a-b69b-11e5-a3ef-ca8d614123eb";"28e04c6c-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c165e0-b69b-11e5-a3ef-ca8d614123eb";"28e31e74-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c1666c-b69b-11e5-a3ef-ca8d614123eb";"28e1b494-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c166f8-b69b-11e5-a3ef-ca8d614123eb";"28e352a4-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c16784-b69b-11e5-a3ef-ca8d614123eb";"28e2e81e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c168a6-b69b-11e5-a3ef-ca8d614123eb";"28e03d9e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c1693c-b69b-11e5-a3ef-ca8d614123eb";"28e1bc8c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c16a54-b69b-11e5-a3ef-ca8d614123eb";"28df1400-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c16b80-b69b-11e5-a3ef-ca8d614123eb";"28e34638-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c16c02-b69b-11e5-a3ef-ca8d614123eb";"28e36712-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c16f22-b69b-11e5-a3ef-ca8d614123eb";"28e04406-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c170e4-b69b-11e5-a3ef-ca8d614123eb";"28df1d6a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c173aa-b69b-11e5-a3ef-ca8d614123eb";"28df06cc-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c174cc-b69b-11e5-a3ef-ca8d614123eb";"28e324e6-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c1774c-b69b-11e5-a3ef-ca8d614123eb";"28df1766-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c1781e-b69b-11e5-a3ef-ca8d614123eb";"28e1c18c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c17b3e-b69b-11e5-a3ef-ca8d614123eb";"28e1c90c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c17bc0-b69b-11e5-a3ef-ca8d614123eb";"28e2f368-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c17db4-b69b-11e5-a3ef-ca8d614123eb";"28df2fbc-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c17e4a-b69b-11e5-a3ef-ca8d614123eb";"28e03fa6-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c18048-b69b-11e5-a3ef-ca8d614123eb";"28e2cb9a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c180d4-b69b-11e5-a3ef-ca8d614123eb";"28e19928-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c27584-b69b-11e5-a3ef-ca8d614123eb";"28e1ae54-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c27994-b69b-11e5-a3ef-ca8d614123eb";"28e199b4-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c27c0a-b69b-11e5-a3ef-ca8d614123eb";"28e1879e-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c27f84-b69b-11e5-a3ef-ca8d614123eb";"28df23dc-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c27f84-b69b-11e5-a3ef-ca8d614123eb";"28e04d34-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c2818c-b69b-11e5-a3ef-ca8d614123eb";"28e3566e-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c2838a-b69b-11e5-a3ef-ca8d614123eb";"28e314b0-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c28592-b69b-11e5-a3ef-ca8d614123eb";"28e343fe-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c28bb4-b69b-11e5-a3ef-ca8d614123eb";"28e06fb2-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c28c86-b69b-11e5-a3ef-ca8d614123eb";"28e34ca0-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c28d58-b69b-11e5-a3ef-ca8d614123eb";"28e3554c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c28e0c-b69b-11e5-a3ef-ca8d614123eb";"28e3554c-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c290be-b69b-11e5-a3ef-ca8d614123eb";"28e1b714-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c29168-b69b-11e5-a3ef-ca8d614123eb";"28e33fd0-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c29212-b69b-11e5-a3ef-ca8d614123eb";"28df18ec-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c292bc-b69b-11e5-a3ef-ca8d614123eb";"28df28c8-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c29366-b69b-11e5-a3ef-ca8d614123eb";"28e0450a-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c294a6-b69b-11e5-a3ef-ca8d614123eb";"28e33d96-b69b-11e5-a3ef-ca8d614123eb"
1;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c2974e-b69b-11e5-a3ef-ca8d614123eb";"28e050c2-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c2974e-b69b-11e5-a3ef-ca8d614123eb";"28e1ba52-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c297f8-b69b-11e5-a3ef-ca8d614123eb";"28e335c6-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c298a2-b69b-11e5-a3ef-ca8d614123eb";"28e1a904-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c2994c-b69b-11e5-a3ef-ca8d614123eb";"28e0390c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c299f6-b69b-11e5-a3ef-ca8d614123eb";"28e31ece-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c29b4a-b69b-11e5-a3ef-ca8d614123eb";"28e03c2c-b69b-11e5-a3ef-ca8d614123eb"
0;"2016-01-11 06:16:59";"2016-01-11 06:16:59";"28c29c94-b69b-11e5-a3ef-ca8d614123eb";"28e2df90-b69b-11e5-a3ef-ca8d614123eb"
